Info 0    [15:50:23.307] Starting TS Server
Info 3605 [18:37:01.235] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 908 structureChanged: false structureIsReused:: Completely Elapsed: 6.3040139973163605ms
Info 3606 [18:37:01.235] Different program with same set of files
Info 3607 [18:37:01.294] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3608 [18:37:01.302] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 909 structureChanged: false structureIsReused:: Completely Elapsed: 7.6811270006001ms
Info 3609 [18:37:01.302] Different program with same set of files
Info 3610 [18:37:01.472] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3611 [18:37:01.479] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 910 structureChanged: false structureIsReused:: Completely Elapsed: 6.358659002929926ms
Info 3612 [18:37:01.479] Different program with same set of files
Info 3613 [18:37:01.776] getCompletionData: Get current token: 0.04909399896860123
Info 3614 [18:37:01.776] getCompletionData: Is inside comment: 0.004739999771118164
Info 3615 [18:37:01.776] getCompletionData: Get previous token: 0.19259699806571007
Info 3616 [18:37:01.776] getCompletionsAtPosition: isCompletionListBlocker: 0.005990002304315567
Info 3617 [18:37:01.781] getExportInfoMap: cache hit
Info 3618 [18:37:01.782] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3619 [18:37:01.782] collectAutoImports: response is complete
Info 3620 [18:37:01.782] collectAutoImports: 0.1398020014166832
Info 3621 [18:37:01.782] getCompletionData: Semantic work: 5.274351999163628
Info 3622 [18:37:01.797] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 15.528607998043299
Info 3623 [18:37:01.807] getCompletionData: Get current token: 0.03834399953484535
Info 3624 [18:37:01.807] getCompletionData: Is inside comment: 0.004159998148679733
Info 3625 [18:37:01.807] getCompletionData: Get previous token: 0.16887500137090683
Info 3626 [18:37:01.807] getCompletionsAtPosition: isCompletionListBlocker: 0.006280001252889633
Info 3627 [18:37:01.811] getExportInfoMap: cache hit
Info 3628 [18:37:01.811] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3629 [18:37:01.811] collectAutoImports: response is complete
Info 3630 [18:37:01.811] collectAutoImports: 0.11385999992489815
Info 3631 [18:37:01.811] getCompletionData: Semantic work: 4.161652002483606
Info 3632 [18:37:01.822] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.91423600167036
Info 3633 [18:37:01.826] getCompletionData: Get current token: 0.04678399860858917
Info 3634 [18:37:01.826] getCompletionData: Is inside comment: 0.0041700005531311035
Info 3635 [18:37:01.827] getCompletionData: Get previous token: 0.18220600113272667
Info 3636 [18:37:01.827] getCompletionsAtPosition: isCompletionListBlocker: 0.00571100041270256
Info 3637 [18:37:01.830] getExportInfoMap: cache hit
Info 3638 [18:37:01.830] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3639 [18:37:01.830] collectAutoImports: response is complete
Info 3640 [18:37:01.830] collectAutoImports: 0.08946799859404564
Info 3641 [18:37:01.830] getCompletionData: Semantic work: 3.540006998926401
Info 3642 [18:37:01.840] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.415302000939846
Info 3643 [18:37:01.843] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3644 [18:37:01.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 911 structureChanged: false structureIsReused:: Completely Elapsed: 3.6333350017666817ms
Info 3645 [18:37:01.846] Different program with same set of files
Info 3646 [18:37:02.087] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3647 [18:37:02.089] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 912 structureChanged: false structureIsReused:: Completely Elapsed: 2.2511919997632504ms
Info 3648 [18:37:02.089] Different program with same set of files
Info 3649 [18:37:02.090] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3650 [18:37:02.091] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 913 structureChanged: false structureIsReused:: Completely Elapsed: 1.9607650004327297ms
Info 3651 [18:37:02.092] Different program with same set of files
Info 3652 [18:37:02.158] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3653 [18:37:02.161] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 914 structureChanged: false structureIsReused:: Completely Elapsed: 2.6636079996824265ms
Info 3654 [18:37:02.161] Different program with same set of files
Info 3655 [18:37:02.533] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3656 [18:37:02.537] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 915 structureChanged: false structureIsReused:: Completely Elapsed: 3.965904999524355ms
Info 3657 [18:37:02.537] Different program with same set of files
Info 3658 [18:37:02.710] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3659 [18:37:02.716] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 916 structureChanged: false structureIsReused:: Completely Elapsed: 6.037209000438452ms
Info 3660 [18:37:02.716] Different program with same set of files
Info 3661 [18:37:02.822] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3662 [18:37:02.824] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 917 structureChanged: false structureIsReused:: Completely Elapsed: 2.5904509983956814ms
Info 3663 [18:37:02.825] Different program with same set of files
Info 3664 [18:37:02.890] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3665 [18:37:02.893] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 918 structureChanged: false structureIsReused:: Completely Elapsed: 2.8830979987978935ms
Info 3666 [18:37:02.893] Different program with same set of files
Info 3667 [18:37:04.379] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3668 [18:37:04.385] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 919 structureChanged: false structureIsReused:: Completely Elapsed: 6.330635998398066ms
Info 3669 [18:37:04.385] Different program with same set of files
Info 3670 [18:37:05.293] Format host information updated
Info 3671 [21:29:56.637] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3672 [21:29:56.647] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 920 structureChanged: false structureIsReused:: Completely Elapsed: 8.293112002313137ms
Info 3673 [21:29:56.647] Different program with same set of files
Info 3674 [21:29:57.138] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3675 [21:29:57.144] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 921 structureChanged: false structureIsReused:: Completely Elapsed: 6.315944999456406ms
Info 3676 [21:29:57.144] Different program with same set of files
Info 3677 [21:29:57.250] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3678 [21:29:57.253] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 922 structureChanged: false structureIsReused:: Completely Elapsed: 2.4978930056095123ms
Info 3679 [21:29:57.253] Different program with same set of files
Info 3680 [21:29:57.316] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3681 [21:29:57.321] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 923 structureChanged: false structureIsReused:: Completely Elapsed: 5.002797000110149ms
Info 3682 [21:29:57.321] Different program with same set of files
Info 3683 [21:29:57.396] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3684 [21:29:57.399] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 924 structureChanged: false structureIsReused:: Completely Elapsed: 2.605963997542858ms
Info 3685 [21:29:57.399] Different program with same set of files
Info 3686 [21:29:57.457] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3687 [21:29:57.460] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 925 structureChanged: false structureIsReused:: Completely Elapsed: 2.6095129996538162ms
Info 3688 [21:29:57.460] Different program with same set of files
Info 3689 [21:29:57.520] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3690 [21:29:57.523] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 926 structureChanged: false structureIsReused:: Completely Elapsed: 2.722102999687195ms
Info 3691 [21:29:57.523] Different program with same set of files
Info 3692 [21:29:57.583] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3693 [21:29:57.586] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 927 structureChanged: false structureIsReused:: Completely Elapsed: 2.47036100178957ms
Info 3694 [21:29:57.586] Different program with same set of files
Info 3695 [21:29:57.647] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3696 [21:29:57.649] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 928 structureChanged: false structureIsReused:: Completely Elapsed: 2.0277010053396225ms
Info 3697 [21:29:57.650] Different program with same set of files
Info 3698 [21:29:57.710] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3699 [21:29:57.712] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 929 structureChanged: false structureIsReused:: Completely Elapsed: 1.9795079976320267ms
Info 3700 [21:29:57.712] Different program with same set of files
Info 3701 [21:29:57.772] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3702 [21:29:57.779] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 930 structureChanged: false structureIsReused:: Completely Elapsed: 6.748794004321098ms
Info 3703 [21:29:57.779] Different program with same set of files
Info 3704 [21:29:57.859] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3705 [21:29:57.861] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 931 structureChanged: false structureIsReused:: Completely Elapsed: 2.119149997830391ms
Info 3706 [21:29:57.861] Different program with same set of files
Info 3707 [21:29:57.917] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3708 [21:29:57.919] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 932 structureChanged: false structureIsReused:: Completely Elapsed: 1.8823579996824265ms
Info 3709 [21:29:57.919] Different program with same set of files
Info 3710 [21:29:57.972] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3711 [21:29:57.974] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 933 structureChanged: false structureIsReused:: Completely Elapsed: 1.9688059985637665ms
Info 3712 [21:29:57.974] Different program with same set of files
Info 3713 [21:29:58.029] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3714 [21:29:58.031] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 934 structureChanged: false structureIsReused:: Completely Elapsed: 2.093128003180027ms
Info 3715 [21:29:58.031] Different program with same set of files
Info 3716 [21:29:58.087] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3717 [21:29:58.090] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 935 structureChanged: false structureIsReused:: Completely Elapsed: 2.523396000266075ms
Info 3718 [21:29:58.090] Different program with same set of files
Info 3719 [21:29:58.146] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3720 [21:29:58.148] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 936 structureChanged: false structureIsReused:: Completely Elapsed: 2.176874004304409ms
Info 3721 [21:29:58.148] Different program with same set of files
Info 3722 [21:29:58.206] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3723 [21:29:58.208] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 937 structureChanged: false structureIsReused:: Completely Elapsed: 2.1488720029592514ms
Info 3724 [21:29:58.208] Different program with same set of files
Info 3725 [21:29:58.266] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3726 [21:29:58.268] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 938 structureChanged: false structureIsReused:: Completely Elapsed: 2.263992004096508ms
Info 3727 [21:29:58.268] Different program with same set of files
Info 3728 [21:29:58.447] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3729 [21:29:58.450] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 939 structureChanged: false structureIsReused:: Completely Elapsed: 3.1455020010471344ms
Info 3730 [21:29:58.450] Different program with same set of files
Info 3731 [21:30:00.457] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3732 [21:30:00.462] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 940 structureChanged: false structureIsReused:: Completely Elapsed: 4.916161000728607ms
Info 3733 [21:30:00.462] Different program with same set of files
Info 3734 [21:30:01.932] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3735 [21:30:01.937] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 941 structureChanged: false structureIsReused:: Completely Elapsed: 4.743995003402233ms
